rxn_smiles,correct_top1,correct_top3,correct_top5
O=C(Cl)c1cccc(Oc2ccc(F)cc2[N+](=O)[O-])c1>>CN(C)C=O.O=C(Cl)C(=O)Cl.O=C(O)c1cccc(Oc2ccc(F)cc2[N+](=O)[O-])c1,False,False,False
CC(C)(C)c1nc(-c2cccc(NS(=O)(=O)c3cccs3)c2F)c(-c2ccnc(N)n2)s1>>CC(C)(C)c1nc(-c2cccc(N)c2F)c(-c2ccnc(N)n2)s1.O=S(=O)(Cl)c1cccs1,True,True,True
COc1ccc(-c2nc(CN3CCC(Oc4ncnc5c4CCN5c4ccc(S(C)(=O)=O)cc4F)CC3)no2)cc1>>CC#N.CCN(C(C)C)C(C)C.COc1ccc(-c2nc(CCl)no2)cc1.CS(=O)(=O)c1ccc(N2CCc3c(OC4CCNCC4)ncnc32)c(F)c1.O=C(O)C(F)(F)F,False,False,False
Cc1ccc(-n2c3ccccc3c3ccccc32)cc1>>Cc1ccc(I)cc1.Clc1ccccc1Cl.O=C([O-])[O-].[Cu].[K+].[K+].c1ccc2c(c1)[nH]c1ccccc12,False,False,False
CCC(C)Nc1c([N+](=O)[O-])cc(C)c(C)c1[N+](=O)[O-]>>CCC(C)N.CCO.Cc1cc([N+](=O)[O-])c(Cl)c([N+](=O)[O-])c1C,False,False,False
O=C(O)CCC(=O)NCCc1ccccn1>>CN(C)c1ccncc1.ClCCl.NCCc1ccccn1.O=C1CCC(=O)O1,False,False,False
COc1ccc2oc(=O)n(CC(=O)O)c2c1>>C1CCOC1.CCC(C(=O)[O-])n1c(=O)oc2ccc(OC)cc21.O.[Li+].[OH-],False,False,False
COc1cc(-c2ccnc(NC3CC(C)(C)NC(C)(C)C3)n2)sc1CCC(C)(C)O>>CC1(C)CC(Nc2nccc(Cl)n2)CC(C)(C)N1.COc1ccsc1CCC(C)(C)O,False,False,False
COC(=O)c1sccc1-c1cnnc(-c2ccccc2)c1>>C1CCOC1.CCCC[Sn](CCCC)(CCCC)c1cnnc(-c2ccccc2)c1.COC(=O)c1sccc1Br.ClCCl.O.c1ccc([PH](c2ccccc2)(c2ccccc2)[Pd]([PH](c2ccccc2)(c2ccccc2)c2ccccc2)([PH](c2ccccc2)(c2ccccc2)c2ccccc2)[PH](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,False,False,False
CC(C)(C)N1C(=O)C(NCCCOc2ccc[n+]([O-])c2)=C(c2ccccc2)S1(=O)=O>>CC(C)(C)N1C(=O)C(NCCCOc2cccnc2)=C(c2ccccc2)S1(=O)=O.ClCCl.O=C(OO)c1cccc(Cl)c1,True,True,True
CCn1c(=O)c(C(=O)O)c(N)c2cccnc21>>CC(=O)O.CCO.CCOC(=O)c1c(N)c2cccnc2n(CC)c1=O.[Na+].[OH-],False,False,False
CCCOc1ccc2c(c1)CC(=O)N(CCN(C)CCc1ccc(OC)c(OC)c1)C=C2.Cl>>CCCOc1ccc2c(c1)CC(=O)N(CCCl)C=C2.CNCCc1ccc(OC)c(OC)c1,False,False,False
CN1C(=O)N(Cc2ccc(C(F)(F)F)cc2)CC1CCOc1ccc(CCC(=O)O)c(CN2C(=O)c3ccccc3C2=O)c1>>CN1C(=O)N(Cc2ccc(C(F)(F)F)cc2)CC1CCOc1ccc(CCC(=O)OC(C)(C)C)c(CN2C(=O)c3ccccc3C2=O)c1.ClCCl,False,False,False
COc1ccc(C(=CC=CC(=O)O)c2ccccc2OC)cc1>>CC(C)O.CO.COC(=O)C=CC=C(c1ccc(OC)cc1)c1ccccc1OC.[Na+].[OH-],False,False,False
O=C(c1ccc(F)cc1F)C1CCN(C=NO)CC1>>CC(=O)[O-].CCO.Cl.NO.O.O=CN1CCC(C(=O)c2ccc(F)cc2F)CC1.[NH4+],False,False,False
COC(=O)c1cccc(OCCBr)c1>>BrCCBr.CC(C)=O.COC(=O)c1cccc(O)c1.O=C([O-])[O-].[K+].[K+],True,True,True
O=C1C(S(=O)(=O)c2ccc(F)cc2)CCCCN1OC(c1ccccc1)(c1ccccc1)c1ccccc1>>CCOC(C)=O.CN(C)C=O.O=C(CS(=O)(=O)c1ccc(F)cc1)N(CCCCBr)OC(c1ccccc1)(c1ccccc1)c1ccccc1.O=C([O-])[O-].[Cs+].[Cs+],False,False,False
CCCC(=CC(=O)O)C(C)=O>>CCCCC(C)=O.O=CC(=O)O.O=P(O)(O)O,False,False,False
COc1ccc(-c2c(C(=O)O)c(Cn3cncn3)nc3cc(OC)c(OC)cc23)cc1OC>>CCO.CCOC(=O)c1c(Cn2cncn2)nc2cc(OC)c(OC)cc2c1-c1ccc(OC)c(OC)c1.Cl.[Na+].[OH-],False,False,False
CCOC(=O)C(=NOCCBr)c1csc(NC(c2ccccc2)(c2ccccc2)c2ccccc2)n1>>BrCCBr.CCOC(=O)C(=NO)c1csc(NC(c2ccccc2)(c2ccccc2)c2ccccc2)n1.CN(C)C=O.CO.ClCCl.O.O=C([O-])[O-].[K+].[K+],False,False,False
CC(C)CC(=O)c1cnc(Oc2ccc(F)cc2F)nc1Oc1ccc(F)cc1F>>C1CCOC1.CC(C)CC(=O)Cl.CC(C)[Mg+].Fc1ccc(Oc2ncc(Br)c(Oc3ccc(F)cc3F)n2)c(F)c1.[Cl-],False,False,False
CC(C)(C)OC(=O)NC(=N)c1ccc(CNC(=O)C2CCc3ncc(N)c(=O)n32)cc1>>CC(C)(C)OC(=O)NC(=N)c1ccc(CNC(=O)C2CCc3ncc(NC(=O)OCc4ccccc4)c(=O)n32)cc1.CO,False,False,False
CCCNC(=O)N(Cc1ccccc1)NC(=O)CCCc1ccc(OC(C)(C)C(=O)OCC)cc1>>CCCNC(=O)N(N)Cc1ccccc1.CCOC(=O)C(C)(C)Oc1ccc(CCCC(=O)O)cc1.CCOC(C)=O.CN(C)C=O.CS(=O)(=O)O.O=C(Cl)C(=O)Cl.[Cl-].c1ccncc1,False,False,False
O=C(N1CCc2ccccc2C1C1CCCCC1)C1(O)CCN(Cc2ccccc2)CC1>>CCN(C(C)C)C(C)C.CN(C)C=O.Cl.O=C(O)C1(O)CCN(Cc2ccccc2)CC1.c1ccc2c(c1)CCNC2C1CCCCC1,False,False,False
Oc1c(F)ccc2ccsc12>>COB(OC)OC.Fc1ccc2ccsc2c1Br.[Li]C(C)(C)C,False,False,False
N#CC(CCC(F)(F)C(F)(F)F)SCCC(F)(F)F>>C1CCOC1.CO.C[O-].Cl.N#CC(Br)CCC(F)(F)C(F)(F)F.[Na+].[O-]C(=[SH]CCC(F)(F)F)c1ccccc1,False,False,False
Cc1ccc([N+](=O)[O-])cc1NC(=O)N(C)c1cc(Nc2cccc(N(C)C)c2)ncn1>>CCCCO.CN(C)c1cccc(N)c1.Cc1ccc([N+](=O)[O-])cc1NC(=O)N(C)c1cc(Cl)ncn1.Cl,False,False,False
O=C(NOC1CCCCO1)C1CN(S(=O)(=O)CCCN2CCCCC2)CCN1S(=O)(=O)c1ccc(-c2ccc(F)cc2)s1>>C1CCNCC1.CN(C)C=O.O=C(NOC1CCCCO1)C1CN(S(=O)(=O)CCCCl)CCN1S(=O)(=O)c1ccc(-c2ccc(F)cc2)s1.[I-].[K+],False,False,False
CC(C)(C)[Si](C)(C)OCCn1ccc(NC(=O)C(CC2CCCC2)c2ccc(S(C)(=O)=O)c(C#N)c2)n1>>CC(C)(C)[Si](C)(C)OCCn1ccc(N)n1.CN(C)C=O.CS(=O)(=O)c1ccc(C(CC2CCCC2)C(=O)O)cc1C#N.Cc1cccc(C)n1.ClCCl.O=C(Cl)C(=O)Cl,True,True,True
CC(F)(C(=O)CC1CCCCC1)c1ccc(N)cc1>>CC(F)(C(=O)CC1CCCCC1)c1ccc([N+](=O)[O-])cc1.CCO.[H][H],False,True,True
Brc1cccc(-c2cccc3c2oc2ccccc23)c1>>Brc1cccc(I)c1.CCO.CCOC(C)=O.Cc1ccccc1.O.O=C([O-])[O-].OB(O)c1cccc2c1oc1ccccc12.[Na+].[Na+].c1ccc([PH](c2ccccc2)(c2ccccc2)[Pd]([PH](c2ccccc2)(c2ccccc2)c2ccccc2)([PH](c2ccccc2)(c2ccccc2)c2ccccc2)[PH](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,False,False,False
CCOC(=O)c1cc(F)cc(C(=O)O)c1OCc1ccccc1>>CCO.CCOC(=O)c1cc(F)cc(C(=O)OCC)c1OCc1ccccc1.[Na+].[OH-],False,False,False
CC(C)[Si](OCc1ccoc1C(F)(F)F)(C(C)C)C(C)C>>CC(C)[Si](Cl)(C(C)C)C(C)C.Cc1occc1CCO.ClCCl.O.OCc1ccoc1C(F)(F)F.c1c[nH]cn1,False,False,False
CCSc1ccnc2ccc(C=O)cc12>>C1CCOC1.CCOC(C)=O.CCSc1ccnc2ccc(Br)cc12.CN(C)C=O.[Cl-].[Li]CCCC.[NH4+],False,False,False
CCON=C(C(=O)O)c1cccc(OC)c1>>CCON.COc1cccc(C(=O)C(=O)O)c1.Cl.Cl.O.O=C([O-])O.[Na+],False,False,False
CN1C(=O)C(NC(=O)OC(C)(C)C)CCc2ccccc21>>C1CCOC1.CC(C)(C)OC(=O)NC1CCc2ccccc2NC1=O.CCOC(C)=O.CI.[H-].[Na+],False,False,False
CCNC(=O)c1ccc(-n2cc(C(=O)NC3CC3)nn2)c(O)c1>>CCN(CC)CC.CCNC(=O)c1ccc(-n2cc(C(=O)OCC)nn2)c(O)c1.CN(C)C=O.Cl.NC1CC1.O.On1nnc2ccccc21,False,False,False
COC(=O)C(CCSC)NC(=O)CCCCNC(=O)C(Cc1ccc(N)c(C(C)C)c1)NC(C)=O>>CCN(CC)CC.CCN=C=NCCCN(C)C.CN(C)C=O.CO.COC(=O)C(CCSC)NC(=O)CCCCN.COC(=O)C(Cc1ccc(N)c(C(C)C)c1)NC(C)=O.Cl.O.On1nnc2ccccc21.[Na+].[OH-],False,False,False
NC1CCN(c2nccnc2OCc2ccncc2)C1>>CC(C)(C)OC(=O)NC1CCN(c2nccnc2OCc2ccncc2)C1.ClCCl.O=C(O)C(F)(F)F,False,False,False
COc1ccc2nccc(CCCC3CCN(CCCc4cccs4)CC3C(=O)O)c2c1>>C1COCCO1.COC(=O)C1CN(CCCc2cccs2)CCC1CCCc1ccnc2ccc(OC)cc12.O.[OH-],False,False,False
Cc1c(-c2ccc(C(N)=O)c3[nH]c4cc(N5CCCC5=O)ccc4c23)cccc1N1Cc2ccccc2C1=O>>C1CCOC1.Cc1c(-c2ccc(C(N)=O)c3[nH]c4cc(N)ccc4c23)cccc1N1Cc2ccccc2C1=O.ClCCl.O.O=C(Cl)CCCBr.[H-].[Na+],False,False,False
O=C(NCC(F)(F)F)C1(CCCCN2CCN(c3ccc4cccc(-c5ccccc5)c4n3)CC2)c2ccccc2-c2ccccc21>>Cc1ccccc1.O=C(NCC(F)(F)F)C1(CCCCN2CCN(c3ccc4cccc(Br)c4n3)CC2)c2ccccc2-c2ccccc21.O=C([O-])[O-].OB(O)Oc1ccccc1.[Na+].[Na+],False,False,False
CCN1CC(O)C(NC2CCCCC2)C1>>CCN1CC2OC2C1.Cl.NC1CCCCC1,False,False,False
COc1ccc2nccc(N3CCC(SCCNC(=O)OC(C)(C)C)C3)c2n1>>CC(C)(C)OC(=O)NCCS.CN(C)C=O.COc1ccc2nccc(N3CCC(OS(C)(=O)=O)C3)c2n1.ClC(Cl)Cl.[H-].[Na+],False,False,False
Clc1ncc2scc(-c3ccccc3)c2n1>>CCOC(C)=O.Cc1ccccc1.Clc1ncc2scc(Br)c2n1.O=C([O-])[O-].OB(O)c1ccccc1.[Na+].[Na+],False,False,False
CC(C)(C)OC(=O)N1CCOC2(CNC2)C1>>CC(C)(C)OC(=O)N1CCOC2(C1)CN(C(c1ccccc1)c1ccccc1)C2.CCO.O=C[O-].[NH4+],False,False,False
Cc1cc(CC(OC(=O)N2CCC(N3CCc4ccccc4NC3=O)CC2)C(=O)N2CCC(C)(N3CCOCC3)CC2)cc(C)c1O>>CC1(N2CCOCC2)CCNCC1.CCN(CC)CC.CN(C)C(On1nnc2ccccc21)=[N+](C)C.CN(C)C=O.Cc1cc(CC(OC(=O)N2CCC(N3CCc4ccccc4NC3=O)CC2)C(=O)O)cc(C)c1O.Cl.F[B-](F)(F)F.O=C([O-])O.[Na+],False,False,False
CN(C(=O)C(Cc1ccc2ccccc2c1)N(C)C(=O)C=CCC(C)(C)NC(=O)OC(C)(C)C)C(CNS(C)(=O)=O)Cc1ccccc1>>CC(C)(CC=CC(=O)O)NC(=O)OC(C)(C)C.CCN(C(C)C)C(C)C.CCN=C=NCCCN(C)C.CCOC(C)=O.CN(C)C=O.CNC(Cc1ccc2ccccc2c1)C(=O)N(C)C(CNS(C)(=O)=O)Cc1ccccc1.Cl.ClCCl.Oc1ccnc2[nH]nnc12,False,False,False
CCOc1ccccc1OCCNCCCOc1ccc(F)cc1.Cl>>CCOc1ccccc1OCCN.CN(C)C=O.Fc1ccc(OCCCCl)cc1.O.O=C([O-])[O-].[Na+].[Na+],False,False,False
O=C=Nc1ncc(F)s1>>CCOC(C)=O.Nc1ncc(F)s1.O=C(Cl)Cl,True,True,True
CC(C)(F)c1cnn2c(-c3ccc(F)c(-c4ccc(F)cc4C#N)c3)cnc2n1>>CC(C)(F)c1cnn2c(Br)cnc2n1.CC1(C)COB(c2ccc(F)c(-c3ccc(F)cc3C#N)c2)OC1,False,False,False
Cc1ccc(C(=O)O)cc1-c1ccc2c(NC(C)C)nncc2c1>>CCO.CCOC(=O)c1ccc(C)c(-c2ccc3c(NC(C)C)nncc3c2)c1.O.[K+].[OH-],False,False,False
CCOC(=O)C=C(NC)c1ccccc1>>C1CCOC1.CC(=O)O.CCO.CCOC(=O)CC(=O)c1ccccc1.CN,False,False,False
CN(CCn1cc(-c2cc3nccc(Cl)c3s2)cn1)C(=O)OC(C)(C)C>>CN(CCn1cc(I)cn1)C(=O)OC(C)(C)C.Clc1ccnc2ccsc12,False,False,False
CCCCNc1c(N)c(Cl)nc2ccccc12>>CCCCNc1c([N+](=O)[O-])c(Cl)nc2ccccc12.Cc1ccccc1,False,False,False
COc1cc(C)ccc1CN>>B.C1CCOC1.C1CCOC1.COc1cc(C)ccc1C(N)=O.Cl.O,False,False,False
COc1ccc2c(c1)CCNC2>>COc1cccc(CCN)c1.O=CO,False,False,False
Cc1cn(-c2ncc(C=O)s2)cn1>>CN(C)C=O.Cc1c[nH]cn1.O=C([O-])[O-].O=Cc1cnc(Br)s1.[K+].[K+],False,False,False
COc1ccc(CN(CCN(C)CCCCCCN=C(NC#N)NCCSCc2csc(NC(=N)N)n2)c2ccccn2)cc1>>COc1ccc(CN(CCN(C)CCCCCCN)c2ccccn2)cc1.N#CNC(=NCCSCc1csc(NC(=N)N)n1)Oc1ccccc1,False,False,False
CS(=O)(=O)c1ccc(OC2CCCC2)c(C(=O)N2CCN(c3ncc(S(C)(=O)=O)s3)CC2)c1>>CS(=O)(=O)c1ccc(OC2CCCC2)c(C(=O)O)c1.CS(=O)(=O)c1cnc(N2CCNCC2)s1.Cl,True,True,True
CCOC(=O)N1CCC(C(=O)O)=Cc2ccccc21>>C1COCCO1.CCOC(=O)C1=Cc2ccccc2N(C(=O)OCC)CC1.O,False,False,False
Cc1nc2cnc3ccccc3c2n1CCOCC#Cc1ccccc1>>C#CCOCCn1c(C)nc2cnc3ccccc3c21.Ic1ccccc1.O=C([O-])O.[Na+],False,False,False
CC(C)c1ccc(N(Cc2cnn(C(C)C)c2)C(=O)C2CCCc3c(OCc4ccccc4)cccc32)cc1>>CC(C)I.CC(C)c1ccc(N(Cc2cn[nH]c2)C(=O)C2CCCc3c(OCc4ccccc4)cccc32)cc1,False,True,True
O=C(NCc1ccc(Cl)cc1)c1nc(CCN2CCOCC2)n2ccccc12>>CCN(CC)CC.Cl.ClCCl.NCc1ccc(Cl)cc1.O=C(Cl)c1nc(CCN2CCOCC2)n2ccccc12,False,True,True
Cc1c(C=O)c(C)n(S(=O)(=O)c2ccccc2)c1-c1ccccc1>>C[N+]1([O-])CCOCC1.Cc1c(CO)c(C)n(S(=O)(=O)c2ccccc2)c1-c1ccccc1,False,False,False
CN(C)Cc1ccc(SC2CN(C(=O)c3nnc(-c4ccccc4)o3)C2)cc1>>CCN(CC)CC.CNC.Cl.ClCCl.O=C(c1nnc(-c2ccccc2)o1)N1CC(Sc2ccc(CCl)cc2)C1,False,False,False
COc1cc2c(cc1Cl)CCC2(C#N)CC#N>>CCO.CCOC(=O)C(C#N)=C1CCc2cc(Cl)c(OC)cc21.O.[C-]#N.[K+],False,False,False
Nc1ccc2c(c1)C(=O)OC2>>CC(=O)O.O=C1OCc2ccc([N+](=O)[O-])cc21,False,False,False
COC(=O)CN1Cc2ncnc(Oc3ccc4c(ccn4C(=O)Nc4cccc(C(F)(F)F)c4)c3)c2CC1C>>CC1Cc2c(ncnc2Oc2ccc3c(ccn3C(=O)Nc3cccc(C(F)(F)F)c3)c2)CN1.COC(=O)CBr,False,False,False
Cc1cccc(-c2ccccc2C)n1>>Cc1cccc(-c2ccccc2Cl)n1.Cc1ccccc1C=O,False,False,False
FC(F)(F)c1cccc(N2CCC(N=C=S)=N2)c1>>CC(C)=O.NC1=NN(c2cccc(C(F)(F)F)c2)CC1.O=C=O.S=C(Cl)Cl,False,False,False
N#Cc1cc(Cl)ccc1N1CCCC1=O>>CN(C)C=O.N#Cc1cc(Cl)ccc1F.NCc1cc(Cl)ccc1N1CCCC1=O.O=C1CCCN1.[H-].[Na+],False,False,False
COCCCCc1ccncc1O>>CC(=O)O.CCCCC.CCOCC.COCCCCc1ccncc1OC(C)=O,False,False,False
COC(OC)C(=O)NCc1cccc(F)c1Cl>>CCN(CC)CC.CCOC(C)=O.CO.COC(=O)C(OC)OC.NCc1cccc(F)c1Cl,False,False,False
Cc1ccc(C(=O)Nc2cccc(C(C)C)c2)cc1[N+](=O)[O-]>>C1CCOC1.CC(C)c1cccc(N)c1.Cc1ccc(C(=O)Cl)cc1[N+](=O)[O-].O,False,False,False
CCC(c1ccc(OC)cc1)N1C(=O)c2ccccc2C1=O>>CC#N.CCC(N)c1ccc(OC)cc1.CCOC(=O)N1C(=O)c2ccccc2C1=O.O.O=C([O-])[O-].[Na+].[Na+],False,True,True
Cn1nccc1C(=O)c1ccc(F)cc1C(F)(F)F>>CC#N.Cn1nccc1C(O)c1ccc(F)cc1C(F)(F)F.O.O=[Cr](=O)([O-])Cl.c1cc[nH+]cc1,False,False,False
C=CCC1Oc2c(OC)cccc2C1=O>>C=CCC1(C(=O)OC)Oc2c(OC)cccc2C1=O.CC(C)(C)O.O=C([O-])O.O=S(=O)(O)O.[Na+],False,False,False
CN1CCN(c2ccc(C(=O)Cl)cc2)CC1>>CN(C)C=O.CN1CCN(c2ccc(C(=O)O)cc2)CC1.ClCCl.O=C(Cl)C(=O)Cl,True,True,True
O=[N+]([O-])c1ccc2c(c1)NCCC2>>O=S(=O)(O)O.O=[N+]([O-])O.c1ccc2c(c1)CCCN2,True,True,True
CCCCC(CCCC)OC(=O)CCc1cc(Cl)ccc1C(=O)CCCNC(C)=O>>CC(=O)N1CCCC(=O)c2ccc(Cl)cc2CCC1=O.CCCCC(O)CCCC.Cl.ClCCl,False,False,False
C=CCOP(=O)(OCC=C)OCc1c(C)cccc1CO>>C1CCOC1.C=CCOP(=O)(OCC=C)OCc1c(C)cccc1CO[Si](C)(C)C(C)(C)C.CCCC[N+](CCCC)(CCCC)CCCC.O.[F-],False,False,False
Clc1cccc2cnccc12>>Cl.Nc1cccc2cnccc12.O=N[O-].[Cl-].[Na+],False,False,True
NNc1ccc(-c2cccc(Cl)c2)nn1>>CCCCO.C[N+](=O)[O-].Clc1cccc(-c2ccc(Cl)nn2)c1.NN.O,False,False,False
O=S(=O)(c1ccccc1)c1ccc(Br)cc1>>Brc1ccccc1.O.O=C(O)C(F)(F)F.O=S(=O)(Cl)c1ccccc1.O=S(=O)(O)C(F)(F)F.[Cl-].[Cl-].[Cl-].[In+3].[Na+].[OH-],False,False,False
Fc1cccc(COCCBr)c1>>ClCCl.O=C1CCC(=O)N1Br.OCCOCc1cccc(F)c1.[Al].c1ccc(P(c2ccccc2)c2ccccc2)cc1,True,True,True
O=C(Oc1ccccc1)N(CC1CNCCO1)c1ccccc1>>CCO.Cl.O.O=C(Oc1ccccc1)N(CC1CN(Cc2ccccc2)CCO1)c1ccccc1.[H][H],False,False,False
CCCCCCC(C)(C)C(=O)O>>CCCCC=CC(C)(C)C(=O)O.CCO.N#N,False,False,False
OC(CCl)c1ccccc1>>O=C(CCl)c1ccccc1.O=Cc1ccccc1,False,False,False
Cn1cc(C(=O)CCl)cc1C(=O)c1ccc(S(C)(=O)=O)cc1>>CC(=O)O.Cn1cc(C(=O)CCl)cc1C(=O)c1ccc(S(C)=O)cc1.OO,False,False,False
ClCc1ccccn1.ON1CCNC1=Nc1ccc(Cl)cc1Cl>>CC(C)=O.Cl.Cl.Clc1ccc(N=C2NCCN2OCc2ccccn2)c(Cl)c1,False,False,False
CC(C)c1cccc(Oc2ccc(C#N)cc2)c1>>CC(C)c1cccc(O)c1.N#Cc1ccc(Br)cc1,False,False,False
NC(=O)c1ccc(Oc2ccc(CNCCc3ccc(F)cc3)cc2)cn1>>CO.NC(=O)c1ccc(Oc2ccc(C=O)cc2)cn1.NCCc1ccc(F)cc1.[BH4-].[Na+],True,True,True
N#CC=C(c1ccccc1)c1ccccc1>>C1CCOC1.CCOP(=O)(CC#N)OCC.O=C(c1ccccc1)c1ccccc1.[H-].[Na+],False,False,True
CC(C)(C)OC(=O)Nc1ccc(C(F)(F)F)cc1NC(=O)CC(=O)c1cccc(-c2ccccn2)c1>>CC(C)(C)OC(=O)CC(=O)c1cccc(-c2ccccn2)c1.CC(C)(C)OC(=O)Nc1ccc(C(F)(F)F)cc1N,True,True,True
CC(C)Oc1ccc(CCCC2OCCO2)cc1>>CC(C)Oc1ccc(C=O)cc1.CN(C)C=O.Cl.O.[Br-].[H-].[Na+].c1ccc([P+](CCC2OCCO2)(c2ccccc2)c2ccccc2)cc1,False,False,False
COc1ccc(C=CC=C(C#N)C(=O)NCc2ccccc2)cc1OC>>COc1ccc(C=CC=O)cc1OC.N#CCC(=O)[N-]Cc1ccccc1,True,True,True
CSc1cc(N)nc(Br)c1>>CSc1cc(Br)nc(Br)c1.N,False,False,False
CCCCOC(=O)C(Nc1ccc(C#N)cc1)c1cc(OCC)c(OCCO)cc1F>>CCCCI.CCCC[N+](CCCC)(CCCC)CCCC.CCOc1cc(C(Nc2ccc(C#N)cc2)C(=O)O)c(F)cc1OCCO.CN(C)C=O.O.O=C([O-])[O-].[I-].[K+].[K+],False,False,False
Nc1ccc(Oc2cc3c(cc2Cl)C=C(C(=O)O)C(C(F)(F)F)O3)c(F)c1>>C1CCOC1.CCOC(=O)C1=Cc2cc(Cl)c(Oc3ccc(N)cc3F)cc2OC1C(F)(F)F.CO.Cl.[Na+].[OH-],False,False,False
COc1cc[nH]c1C=C1C(=O)Nc2ccc([N+](=O)[O-])c(N=[N+]=[N-])c21>>C1CCOC1.CCN(C(C)C)C(C)C.CCO.COc1cc[nH]c1C=C1C(=O)Nc2ccc([N+](=O)[O-])c(F)c21.C[Si](C)(C)N=[N+]=[N-].Cl,False,False,False
O=C(C1CC(c2cccc(C(F)(F)F)c2)=NO1)N1CCC(NC2CCC(O)(c3ccccn3)CC2)C1>>CCN(CC)CC.Cl.ClCCl.NC1CCN(C(=O)C2CC(c3cccc(C(F)(F)F)c3)=NO2)C1.O=C1CCC(O)(c2ccccn2)CC1.[Na+].[OH-],False,False,False
c1ccc(NC2CCc3ccccc3C2)cc1>>CCO.Cc1ccc(S(=O)(=O)NN)cc1.ClC(Cl)Cl.O=C1c2ccccc2CCC1Nc1ccccc1,False,False,False
CC(=O)Nc1ccc(C=Cc2ccc(C(=O)OC(C)(C)C)c(Nc3ccc(F)cc3)c2)cc1>>C1CCC(CNCC2CCCCC2)CC1.C=Cc1ccc(C(=O)OC(C)(C)C)c(Nc2ccc(F)cc2)c1.CC(=O)N(C)C.CC(=O)Nc1ccc(I)cc1.CC(=O)[O-].CC(=O)[O-].CCOC(C)=O.O=C(O)CC(O)(CC(=O)O)C(=O)O.[Pd+2],False,False,False
C=CCNC(=O)NNC(=O)c1ccc(Cl)cc1>>C1CCOC1.C=CCN=C=O.NNC(=O)c1ccc(Cl)cc1,False,True,True
COCCOC1CCN(CC#N)CC1>>COCCOC1CCNCC1.N#CCBr,False,True,True
Cc1cc(Sc2cc(C#CCN3CCOCC3)cc(OC3CCCC3)c2)ccc1OCC(=O)O>>CCO.CCOC(=O)COc1ccc(Sc2cc(C#CCN3CCOCC3)cc(OC3CCCC3)c2)cc1C.Cl.[Na+].[OH-],True,True,True
CCc1cc(-c2ccc(S(=O)(=O)NCCc3cc(F)cc(F)c3)s2)c(C)[nH]c1=O>>CCc1cc(-c2ccc(S(=O)(=O)Cl)s2)c(C)[nH]c1=O.[NH-]CCc1cc(F)cc(F)c1,False,False,False
CC1(c2cc(N)c(I)cc2F)N=C(N)OCC1(F)F>>CC(=O)O.CC1(c2cc(N)ccc2F)N=C(N)OCC1(F)F.OO.[I-].[NH4+],False,False,False
Cc1oc(-c2ccc(OC(=O)N(C)C)cc2)nc1Cn1c(C)cc2cc(C(O)(C(F)(F)F)C(F)(F)F)ccc21>>CCOCC.CN(C)C(=O)Cl.Cc1oc(-c2ccc(O)cc2)nc1Cn1c(C)cc2cc(C(O)(C(F)(F)F)C(F)(F)F)ccc21.Cl.c1ccncc1,False,False,False
OCCC(O)c1cccnc1Cl>>C1CCOC1.CC(C)(C)[Si](C)(C)OCCC(O)c1cccnc1Cl.CCCC[N+](CCCC)(CCCC)CCCC.[F-],False,False,False
CC1CC(C)CC(CC(=O)O)C1>>CCOC(=O)CC1CC(C)CC(C)C1.CO.O.[K+].[OH-],False,True,True
CC1=COc2ccccc2C(=O)N1CCCCCBr>>BrCCCCCBr.CC1=COc2ccccc2C(=O)N1.CN(C)C=O.[H-].[Na+],False,True,True
O=C(Oc1ccc([N+](=O)[O-])cc1)OC(CC1CCCCC1)C(=O)N1CCOCC1>>C1COCCO1.O=C(C(O)CC1CCCCC1)N1CCOCC1.O=C(Cl)Oc1ccc([N+](=O)[O-])cc1.c1ccncc1,False,False,False
O=c1[nH]ncn1C1CCNCC1>>C1=CCC=CC1.CCO.O.O=c1[nH]ncn1C1CCN(Cc2ccccc2)CC1.[OH-].[OH-].[Pd+2],False,False,False
CC(C)Oc1ccc(-c2nc(-c3cccc4c(CCCNCC(=O)O)c[nH]c34)no2)cc1Cl>>C1CCOC1.CCOC(=O)CNCCCc1c[nH]c2c(-c3noc(-c4ccc(OC(C)C)c(Cl)c4)n3)cccc12.Cl.[Na+].[OH-],False,False,True
CCC=CC=NN(C)C>>CCC=CC=O.CN(C)N,False,False,True
N#CC(C(N)=O)C(=O)c1nn(-c2ccccc2)c2c1CSc1ccccc1-2>>C1COCCO1.CN(C)C=O.Cl.N#CCC(N)=O.O.O=C(Cl)c1nn(-c2ccccc2)c2c1CSc1ccccc1-2.[H-].[Na+],False,False,False
CCOC(=O)c1cc(NC(=O)c2cccc(F)c2F)cn1S(C)(=O)=O>>CCN(CC)CC.CCOC(=O)c1cc(N)cn1S(C)(=O)=O.CCOC(C)=O.ClCCl.O=C(Cl)c1cccc(F)c1F,False,False,False
COC1CC(S(=O)(=O)c2ccc(N3CCOCC3)cc2C(F)(F)F)CC1C(=O)NC1(C#N)CC1>>C1COCCN1.CC(C)(C)c1cccc(C(C)(C)C)n1.COC1CC(S(=O)(=O)c2ccc(Br)cc2C(F)(F)F)CC1C(=O)NC1(C#N)CC1.O.O=C([O-])[O-].[Na+].[Na+],False,False,False
